Artists,City,State
"['Jake Owen', 'Caamp', 'at Wendys', 'Jake Owen', 'at Wendys', 'Logic, Marshmello', 'Quinn XCII', 'Mitchell Tenpenny', 'Sammy Adams', 'Quinn XCII, Kailee Morgue', 'Montana of 300', 'at Wendys', 'Thomas Rhett', 'FBG Duck', 'Coast Modern', 'Luke Combs', 'Panic! At The Disco', 'Filmore', 'Logic, Big Sean', 'Caamp', 'Panic! At The Disco', 'Blake Shelton', 'Logic, 2 Chainz', 'Chris Young', 'Cole Swindell', 'Mt. Joy', 'Scotty McCreery', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'Chase Rice', 'Kane Brown', 'Gucci Mane, Migos, Lil Yachty', 'Morgan Wallen', 'Morgan Wallen, Florida Georgia Line', 'Kelsea Ballerini', 'High Valley', 'Dustin Lynch', 'Jordan Davis', 'N.E.R.D, Rihanna, Drake', 'Dylan Scott', 'Jason Aldean', 'Bleachers', 'Thomas Rhett', 'Dierks Bentley', 'Chris Lane, Tori Kelly', 'David Lee Murphy, Kenny Chesney', 'Thomas Rhett', 'LANCO', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Lil Yachty, YoungBoy Never Broke Again', 'Luke Combs', 'Quinn XCII', 'Waterloo Revival', 'Seth Ennis', 'Dan + Shay', 'Brett Eldredge', 'Billy Currington', 'WALK THE MOON', 'COIN', 'Lil Yachty, Trippie Redd', 'Houndmouth', 'Granger Smith', 'Dylan Schneider', 'Rainbow Kitten Surprise', 'Devin Dawson', 'Russell Dickerson', 'Austin Burke', 'Kid Cudi', 'Bleachers', 'Tech N9ne, Mackenzie Nicole', 'Old Dominion', 'Walker Hayes', 'Dierks Bentley', 'Chris Young', 'Glass Animals', 'Luke Combs', 'Judah & the Lion', 'Morgan Wallen, Florida Georgia Line', 'Eric Church', 'Jackie Lee', 'Tee Grizzley, Moneybagg Yo', 'Tech N9ne, Swisher Sleep', 'Blac Youngsta', 'Sir Rosevelt', 'Young the Giant', 'Morgan Evans', 'Tee Grizzley', 'KYLE', 'Brantley Gilbert', 'MisterWives', 'Brandon Lay', 'Keith Urban, Julia Michaels', 'Brett Young', 'Jon Pardi', 'Kid Cudi', 'Bleachers', 'Josh Turner', 'Coast Modern', 'Famous Dex', 'Kane Brown, Lauren Alaina', 'Dustin Lynch']",Columbus,Ohio
"['Shoreline Mafia', 'Shoreline Mafia', 'Shoreline Mafia', 'Priceless Da Roc', 'Dmac', 'Mike Sherm', 'YG', 'Kamaiyah, YG', 'YG', 'YG', 'Dom Kennedy', 'SOB X RBE', 'Too $hort', 'E-40, YG, Problem, Iamsu!', 'Iration', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Sublime', 'SOB X RBE', 'Iration', 'SOB X RBE', 'Arsenal Efectivo', 'The Expendables', 'Arsenal Efectivo', 'Sublime', 'Iration', 'Lil Rob', 'Trippie Redd', 'Rex Orange County', 'Slightly Stoopid', 'Rebelution', 'Trippie Redd', 'Rebelution', 'Steve Lacy', 'Rebelution', 'Banes World']",Corona,California
"['Koe Wetzel', 'Koe Wetzel', 'Koe Wetzel', 'Josh Abbott Band', 'Parker McCollum', 'Stoney LaRue', 'Parker McCollum', 'Bart Crow', 'Randy Rogers Band', 'Parker McCollum', 'Josh Abbott Band, Pat Green', 'William Clark Green', 'Randy Rogers Band', 'Stoney LaRue', 'Flatland Cavalry', 'Randy Rogers Band', 'Flatland Cavalry, Kaitlin Butts', 'Flatland Cavalry', 'Wade Bowen', 'Whiskey Myers', 'Cross Canadian Ragweed', 'Cody Johnson', 'Seven Miles South', 'Cody Johnson', 'Casey Donahew', 'Cody Johnson', 'Turnpike Troubadours', 'William Clark Green', 'Josh Abbott Band, Kacey Musgraves', 'Turnpike Troubadours', 'Mike Ryan', 'Mike Ryan', 'Mike Ryan', 'Read Southall', 'Turnpike Troubadours', 'William Clark Green', 'Cross Canadian Ragweed', 'Casey Donahew', 'Jason Boland & The Stragglers', 'Read Southall', 'Read Southall Band', 'Whiskey Myers', 'Charlie Robison', 'Casey Donahew', 'Shane Smith & the Saints', 'Pat Green', 'Six Market Blvd.', 'Pat Green', 'Cross Canadian Ragweed', 'Read Southall Band', 'Wade Bowen', 'Sam Riggs', 'Randy Rogers, Wade Bowen', 'Cory Morrow', 'Jon Wolfe', 'Charlie Robison', 'Roger Creager', 'Curtis Grimes', 'Aaron Watson', 'Shotgun Rider', 'Kody West', 'Aaron Watson', 'Brandon Rhyder', 'Brooks & Dunn', 'Whiskey Myers', 'Jon Wolfe', 'Sam Riggs', 'Wade Bowen', 'Josh Ward', 'Kody West', 'Sam Riggs', 'Boosie Badazz', 'The Damn Quails', 'Cody Jinks', 'Thieving Birds', 'Bart Crow', 'Pat Green', 'Reckless Kelly', 'Jason Boland & The Stragglers', 'Shotgun Rider', 'Read Southall', 'Brandon Rhyder', 'Boosie Badazz, Webbie', 'Z-Ro', 'Cody Jinks', 'Cody Jinks', 'Shane Smith & the Saints', 'Cory Morrow', 'Josh Ward', 'Stoney LaRue', 'Kevin Fowler', 'Curtis Grimes', 'Josh Ward', 'Lil Keke, UGK, Paul Wall', 'Tyler Childers', 'Aaron Watson', 'Robert Earl Keen', 'Jason Boland & The Stragglers', 'Micky & The Motorcars', 'Z-Ro']",Dallas,Texas
"['Montana of 300', 'Upchurch', 'Upchurch, Luke Combs', 'Logic', 'Logic, 2 Chainz', 'Scotty McCreery', 'Upchurch', 'Logic', 'Luke Combs', 'Lil Yachty, Quavo', 'Brantley Gilbert', 'Lil Yachty, Tee Grizzley', 'My Darkest Days, Zakk Wylde', 'Kane Brown', 'Jamey Johnson', 'Jake Owen', 'Brantley Gilbert', 'Sammy Adams', 'Lil Yachty, 2 Chainz, K$upreme', 'Brantley Gilbert', 'Bryan J, Travis Porter', 'Godsmack', 'Jake Owen', 'Aaron Lewis', 'Saving Abel', 'YBN Nahmir', 'Kane Brown', 'Luke Combs', 'Kane Brown, Lauren Alaina', 'David Lee Murphy, Kenny Chesney', 'Theory of a Deadman', 'Toby Keith', 'Luke Combs', 'Machine Gun Kelly, Waka Flocka Flame', 'Jordan Davis', 'Jon Pardi', 'Morgan Wallen, Florida Georgia Line', 'Morgan Wallen, Florida Georgia Line', 'Jason Aldean', 'Colt Ford', 'Lee Brice', 'Cole Swindell, Dierks Bentley', 'Hank Williams, Jr.', 'Scotty McCreery', 'Jason Aldean', 'Dylan Scott', 'Lil Wayne', 'Rodney Atkins', 'Wes Walker, Dyl', 'Dustin Lynch', 'Rehab', 'Baby Bash, T-Pain', 'Craig Morgan', 'Theory of a Deadman', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Theory of a Deadman', 'Lil Dicky, Brendon Urie', 'Montgomery Gentry', 'Travis Tritt', 'David Allan Coe', 'Thomas Rhett', 'Josh Turner', 'Eric Church', 'Montana of 300', 'Hank Williams, Jr.', 'Shinedown', 'Trace Adkins', 'Tech N9ne, Machine Gun Kelly, Y2', 'Chase Rice', 'Florida Georgia Line, Backstreet Boys', 'Taylor Ray Holbrook, Ryan Upchurch', 'Lee Brice', 'T-Pain, Lil Yachty', 'Blake Shelton', 'Walker Hayes', 'LANCO', 'Jason Aldean', 'Lil Dicky', 'Hinder', 'Eric Church', 'Stitches', 'Machine Gun Kelly', 'Godsmack', 'Machine Gun Kelly', 'Thomas Rhett', 'Russell Dickerson', 'Eric Church', 'Florida Georgia Line, Tim McGraw', 'Craig Morgan', 'Blac Youngsta', 'Shinedown', 'Cole Swindell', 'Crossfade', 'Florida Georgia Line', 'Tee Grizzley', 'Gucci Mane, Migos, Lil Yachty', 'Chase Rice, Macy Maloy', 'Shinedown', 'Young Money, Gucci Mane', 'Dierks Bentley']",Dayton,Ohio
"['Rich Homie Quan', 'Rich Homie Quan', 'Rich Homie Quan', 'Young Nudy', 'YFN Lucci', 'Young Nudy', 'YFN Lucci', 'YFN Lucci', 'Lil Baby, Gunna', 'Gunna, Lil Baby, Young Thug', 'Gunna', 'Gunna', 'Young Nudy, Lil Yachty', 'Plies', 'Lil Baby', 'Lil Baby', 'Ralo, Lil Baby', 'HoodRich Pablo Juan', 'Ball Greezy, Lil Dred', 'DJ NRD, Queen', 'Derez Deshon', 'Riley Green', 'Young Scooter', 'BlocBoy JB', 'YoungBoy Never Broke Again, Future', 'Derez Deshon', 'Blac Youngsta, Lil Yachty', 'Quando Rondo, Lil Baby', 'Ella Mai', 'at Wendys', 'at Wendys', 'BlocBoy JB, 21 Savage', 'Moneybagg Yo, Yo Gotti', 'Lil Yachty, Offset, Lil Baby', 'at Wendys', 'Trouble, Mike WiLL Made-It, The Weeknd', 'T.I., Jacquees', 'Jazmine Sullivan', 'Trouble, Mike WiLL Made-It, Quavo, Fetty Wap', 'Tee Grizzley, Moneybagg Yo', 'Young Scooter, Future, Young Thug', 'Trouble, Mike WiLL Made-It, Drake', 'Key Glock', 'Blac Youngsta', 'Skooly, 2 Chainz', 'Jeezy, Bankroll Fresh', 'Wale, Jacquees', 'Lil Yachty, YoungBoy Never Broke Again', 'Famous Dex', 'Moneybagg Yo', 'Key Glock', 'Lil Yachty, 2 Chainz, K$upreme', 'Young Dolph, T.I.', 'Tony! Toni! Toné!', 'Moneybagg Yo', 'Young Dolph', 'Migos', 'HoodRich Pablo Juan, Gucci Mane, 1017 Eskimo', 'Mint Condition', 'O.T. Genasis, 2 Chainz', 'Skooly', 'Young Thug', 'Yung Bleu', 'Crime Mob, Lil Scrappy', 'Panic! At The Disco', 'Bankroll Fresh, Travis Porter, Street Money Boochie', 'Tank', 'Young Thug', 'Luke Combs', 'Young Dolph, Gucci Mane, 2 Chainz, Ty Dolla $ign', 'YoungBoy Never Broke Again', 'Yo Gotti', 'Yo Gotti, YFN Lucci', 'Scotty McCreery', 'Young Thug', 'YoungBoy Never Broke Again', 'Dru Hill', 'Plies, Kodak Black', 'BlocBoy JB', 'UGK, OutKast', 'Tank', 'Quality Control, Lil Yachty, Quavo, Offset', 'Panic! At The Disco', 'Jon B.', 'N.E.R.D, Rihanna, Drake', 'Passion, Melodie Malone', 'Ro James', 'XXXTENTACION', 'Donell Jones', 'Plies, YoungBoy Never Broke Again', 'Lil Skies, Rich The Kid', 'Boosie Badazz', 'Young Dro', 'Mitchell Tenpenny', 'Jeezy, Diddy', 'Smokepurpp, Murda Beatz', 'Gucci Mane, Migos, Lil Yachty', 'Musiq Soulchild', 'New Edition', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J']",Decatur,Georgia
"['Greensky Bluegrass', 'Fruition', 'Papadosio', 'The String Cheese Incident', 'The String Cheese Incident', 'GRiZ, Cherub', 'Pretty Lights', 'Greensky Bluegrass', 'GRiZ, Big Wild, Talib Kweli', 'Greensky Bluegrass', 'Railroad Earth', 'GRiZ, ProbCause', 'Pretty Lights', 'Manic Focus, GRiZ', 'The Motet', 'Papadosio', 'Tech N9ne, Rittz, Mayday, Stevie Stone, CES Cru, B.o.B. /Krizz Kaliko', 'Big Gigantic, Pell', 'Pigeons Playing Ping Pong', 'Nathaniel Rateliff & The Night Sweats', 'Pigeons Playing Ping Pong', 'Railroad Earth', 'Pretty Lights', 'Perpetual Groove', 'The Polish Ambassador, Mr. Lif, Ayla Nereo', 'Big Wild', 'The Infamous Stringdusters', 'Space Jesus, Clay Parnell, Rory ""Sweet Boy"" Dolan', 'GRiZMATiK, GRiZ, Gramatik', 'Yonder Mountain String Band', 'Twiddle', ""Umphrey's McGee"", 'Twiddle', 'Big Gigantic, GRiZ', 'The Wood Brothers', 'Galactic, Macy Gray', 'The Wood Brothers', '888', 'moe.', 'Big Gigantic, Angela McCluskey', 'The Wood Brothers', 'Keller Williams', 'Tech N9ne', 'Twiddle', 'Tech N9ne, Mackenzie Nicole', 'Ganja White Night, Boogie T', 'Nathaniel Rateliff & The Night Sweats', 'Big Wild', 'Nathaniel Rateliff & The Night Sweats, Lucius', 'Big Wild', 'Widespread Panic', 'La Maquinaria Norteña', 'Atmosphere', 'Dirty Heads, Tech N9ne', 'Atmosphere', 'La Maquinaria Norteña', 'Atmosphere', 'Dirty Heads', 'Liquid Stranger, Space Jesus', 'Zeds Dead, Memorecks', 'The Band', 'Rittz, Mike Posner', 'Dirty Heads', 'Rittz, Mike Posner, B.o.B', 'Trampled by Turtles', 'Shakey Graves', 'Trampled by Turtles', 'Widespread Panic', 'Trampled by Turtles', 'The Movement', 'Slightly Stoopid', 'Brother Ali', 'Shovels & Rope, Shakey Graves', 'People Under The Stairs', 'Pepper', 'Shakey Graves', 'Slightly Stoopid', 'Katastro', 'NB Ridaz', 'La Zenda Norteña', 'Stick Figure', 'Lil Rob', 'La Zenda Norteña', 'Shakey Graves', 'Brooks & Dunn', 'ODESZA, Leon Bridges', 'Phish', 'Bassnectar', 'BoomBox', 'North Mississippi Allstars', 'Mandolin Orange', 'Grateful Dead', 'Hippie Sabotage', 'Grateful Dead', 'Nahko and Medicine for the People', 'Shovels & Rope', 'Grateful Dead', 'Lake Street Dive', 'Slightly Stoopid', 'Rittz, Tech N9ne, Krizz Kaliko']",Denver,Colorado
"['Ray J, Boosie Badazz', 'Jake Owen', 'Jake Owen', 'Mitchell Tenpenny', 'Scotty McCreery', 'Luke Combs', 'Jon Pardi', 'David Lee Murphy, Kenny Chesney', 'Chris Janson', 'Nitty Gritty Dirt Band', 'Shania Twain, Billy Currington', 'Jon Pardi', 'Morgan Wallen, Florida Georgia Line', 'Jon Pardi', 'Kane Brown', 'Morgan Wallen, Florida Georgia Line', 'Colt Ford', 'Craig Morgan', 'Cole Swindell', 'Stitches', 'Kane Brown', 'Filmore', 'Kane Brown', 'Tech N9ne, Swisher Sleep', 'Blake Shelton', 'Thomas Rhett', 'Lee Brice', 'Chris Young', 'Dylan Schneider', 'Tech N9ne', 'Wes Walker, Dyl', 'Theory of a Deadman', 'High Valley', 'Jason Aldean', 'Tech N9ne, 2 Chainz, B.o.B', 'Granger Smith', 'Dustin Lynch', 'Chase Rice', 'Thomas Rhett', 'Brantley Gilbert', 'Taylor Ray Holbrook, Ryan Upchurch', 'Luke Combs', 'Sammy Adams', 'David Lee Murphy', 'Dylan Scott', 'Walker McGuire', 'Walker Hayes', 'Jordan Davis', 'Walker McGuire', 'Baby Bash, T-Pain', 'My Darkest Days, Zakk Wylde', 'Walker McGuire', 'Thomas Rhett', 'Chris Lane, Tori Kelly', 'LANCO', 'John Michael Montgomery', 'Upchurch', 'Montana of 300', 'Waterloo Revival', 'LANCO', 'Luke Combs', 'Dylan Scott', 'Brothers Osborne', 'Chase Rice, Macy Maloy', 'Montgomery Gentry', 'Big & Rich', 'Rodney Atkins', 'Keith Anderson', 'Carrie Underwood, Ludacris', 'Chris Young', 'Old Dominion', 'Seth Ennis', 'Brett Young', 'Austin Burke', 'Chase Rice', 'Dustin Lynch', 'Rehab', 'Brantley Gilbert', 'Granger Smith, Earl Dibbles Jr.', 'Montgomery Gentry', 'Russell Dickerson', 'Brandon Lay', 'Morgan Wallen', 'Chris Cagle', 'Josh Turner', 'Dylan Schneider', 'Brantley Gilbert', 'Dierks Bentley', 'Justin Moore', 'Jason Aldean', 'Cole Swindell, Dierks Bentley', 'Aaron Lewis', 'Eric Church', 'Chris Cagle', 'Brett Young', 'Brett Eldredge', 'Billy Currington', 'Kelsea Ballerini', 'Dylan Schneider', 'Colt Ford, Jason Aldean']",Des Moines,Iowa
"['Dame Dot', 'FMB DZ', 'Dame Dot, Ace Cino', 'FMB DZ, Sada Baby', 'Sada Baby', 'East Warren Buck, Lil Beno, Drego, Nük', 'Dame Dot, Drego, Lil Beno', 'Sada Baby, Poppa Sadda, Tooda Man', 'Sada Baby', ""FMB DZ, Jan'ell"", 'Joseph McFashion, Cash Kidd, FMB DZ, Coach Joey, Tay B', 'Allstar JR', 'Cash Kidd', 'Icewear Vezzo', 'Dex Osama', 'Allstar JR', 'Babyface Ray, Peezy', 'Joseph McFashion, FMB DZ', 'Peezy', 'Jeno Cashh, FMB DZ', 'Allstar JR', 'Peezy, Babyface Ray', 'Icewear Vezzo', 'Cash Kidd', 'Tay B, FMB DZ', 'Dex Osama', 'Payroll Giovanni, Ashley Rose', 'Peezy', 'Hardwork Jig', 'Dex Osama', 'Payroll Giovanni, B Ryan, HBK, Roc', 'Icewear Vezzo, GT', 'Cash Kidd', 'Payroll Giovanni', 'Doughboyz Cashout', 'BandGang, GT', 'Band Gang Lonnie Bands, Band Gang Paid Will, Band Gang Biggs, Band Gang Masoe', 'Band Gang Lonnie Bands', 'AllStar Lee', 'Doughboyz Cashout', '42 Twinz, Peezy, Tee Grizzley', 'BandGang', 'Band Gang Paid Will, Band Gang Masoe, Tee Grizzley', 'BandGang', 'Doughboyz Cashout', 'Joseph McFashion, Allstar JR, FMB DZ, Cuban Da Savage, Molly Brazy', 'Eastside 80s', 'Nook, Tee Grizzley, Sada Baby', 'Payroll Giovanni & Cardo, E-40', 'Tee Grizzley, BandGang', ""Neisha Ne'shae"", 'Jeezy, Tee Grizzley', 'Tee Grizzley', 'Tee Grizzley', 'Kindred The Family Soul', 'Jeezy, Bankroll Fresh', 'Jaheim, Keyshia Cole', 'Tony! Toni! Toné!', 'Dru Hill', 'Jeezy, Future', 'Kelly Price', 'Mint Condition', 'Tony! Toni! Toné!', 'Jon B.', 'Kash Doll', 'Kem', 'Raheem DeVaughn, R. Kelly', 'Jon B.', 'Carl Thomas', 'Anita Baker', 'Jazmine Sullivan', 'Kem', 'Johnny Gill', 'Mint Condition', 'Kem', 'KeKe Wyatt, Avant', 'Dave Hollister', 'Mint Condition', 'Ella Mai', 'Jaheim', 'Donell Jones', 'Carl Thomas', 'Rick Ross, Raphael Saadiq', 'Guy', 'Levert', 'Anita Baker', 'Xscape', 'Tony! Toni! Toné!', 'Musiq Soulchild', 'Atlantic Starr', 'Blac Youngsta', 'Dreezy, T-Pain', 'Next', 'YFN Lucci, Rick Ross, Bigga Rankin', 'Lyfe Jennings', 'Silk', 'The Gap Band', 'Faith Evans', 'Tank', 'Jodeci']",Detroit,Michigan
"['Clean Bandit, Zara Larsson, Joseph Duveen, LODATO', 'Francis Moon', 'Clean Bandit, Sean Paul, Anne-Marie, Joseph Duveen, LODATO', 'Alec Joseph', 'Nick Tangorra', 'Crew 7', 'Tenside', 'Chris Orrick, Fashawn', 'N3WPORT, Annaka', 'Ludwig van Beethoven, Dinu-Mihai Stefan', 'Alec Joseph', 'Sergei Rachmaninoff, Dinu-Mihai Stefan', 'Ludwig van Beethoven, Dinu-Mihai Stefan', 'N3WPORT', 'Franz Liszt, Dinu-Mihai Stefan', 'Shaboozey', 'Franz Liszt, Dinu-Mihai Stefan', 'Sergei Rachmaninoff, Dinu-Mihai Stefan', 'Franz Liszt, Dinu-Mihai Stefan', 'Philip Glass, Dinu-Mihai Stefan', 'Alec Joseph', 'Tenside', 'Sergei Rachmaninoff, Dinu-Mihai Stefan', 'Jay la Maravilla', 'Johann Sebastian Bach, Ludwig van Beethoven, Frédéric Chopin, Pyotr Ilyich Tchaikovsky, Dinu-Mihai Stefan', 'Johann Sebastian Bach, Ludwig van Beethoven, Frédéric Chopin, Pyotr Ilyich Tchaikovsky, Dinu-Mihai Stefan', 'Ludwig van Beethoven, Dinu-Mihai Stefan', 'Johann Sebastian Bach, Ludwig van Beethoven, Frédéric Chopin, Pyotr Ilyich Tchaikovsky, Dinu-Mihai Stefan', 'DJ Nan2, LuiGProdigy', 'Far Out', 'Fox Stevenson', 'Ashla Taylor', 'Shifta, Wayne Wonder', 'Razor B, Nu Born', 'Pierce Clarke', 'Mr. 2Kay, Reekado Banks', 'Alexander Scriabin, Dinu-Mihai Stefan', 'B. Howard', 'TORN', 'The Eiffels', 'Crew 7', 'Bobbi Storm', 'Faruk Sabanci, Axel', 'Mark Dohner, Flight School', 'Amidy', 'Anzo Weiseil, Adrien Toma', 'Egomunk', 'Kayliox, IYFFE', 'Bella Dose', 'Ameria', 'Raja, Tory Lanez', 'Mike Destiny, Dekon', 'Jena Rose', 'Oxymorrons', 'Anthony Nelson & the Overcomers', 'Josh Dreon', 'Alpharock, Rhea Raj', 'David Fanning', 'Brinkenstjärna, Håkan Hemlin', '6ig Angu5', 'DJ Nan2, Natti Natasha, Daddy Yankee', 'Billz', 'Helt Okej Boden', '1st Class Mob', 'Ginny Vee, Manovski, Alan Aguero', 'NtrlTaste', 'THRILLERS', 'Josh Dreon', 'Seth Hills, Pitchback', 'Fox Wilde', 'Josh Dreon, Sefi Carmel', 'All the Rest', 'RUMRS', 'Charming Liars', 'Ana Bree', 'Felguk, Boogshe', 'Thing', 'Drako', 'Sergioisdead, Matt Booth', 'US Navy Band', 'JAG, Davion Farris', 'Ray J', 'Justin Petti, joegarratt', 'Gangster', ""Jo' & Eliah"", 'Vorwerk', 'Ramone, Tory Lanez', 'DJ Spinz, K-Major', 'Benny Freestyles', 'LINC', 'Enesse', 'Kennedy Rd.', 'Chris Orrick, Illingsworth', 'Back Talk, The Fame Riot', 'Felixx', 'Skinny', 'Stephanie Quayle', 'Mimi Knowles', 'United States Air Force Band', 'The Truth Experiment']",Dublin,Ohio
"['Ball Greezy, Lil Dred', 'Plies', 'DJ NRD, Queen', 'BlocBoy JB, 21 Savage', 'Derez Deshon', 'Ella Mai', 'Famous Dex', 'YFN Lucci, Offset', 'YFN Lucci', 'Blac Youngsta, Lil Yachty', 'YFN Lucci', 'Key Glock', 'Trouble, Mike WiLL Made-It, The Weeknd', 'Rainbow Kitten Surprise', 'Sylvan Esso', 'Mipso', 'YoungBoy Never Broke Again, Future', 'Rainbow Kitten Surprise', 'Tee Grizzley, Moneybagg Yo', 'Lil Baby', 'N.E.R.D, Rihanna, Drake', 'Rainbow Kitten Surprise', 'Lil Yachty, YoungBoy Never Broke Again', 'Lil Baby, Moneybagg Yo', 'Blac Youngsta', 'No Jumper, Tay-K, BlocBoy JB', 'BlocBoy JB', 'Quinn XCII, Kailee Morgue', 'at Wendys', 'Sylvan Esso', 'YoungBoy Never Broke Again', 'Jazmine Sullivan', 'Lil Baby', 'Wale, Jacquees', 'Lil Yachty, Offset, Lil Baby', 'Young Scooter', 'Young Dolph', 'YoungBoy Never Broke Again', 'Jordan Davis', 'Ben Platt, Lin-Manuel Miranda', 'Sylvan Esso', 'Mitchell Tenpenny', 'Jake Owen', 'Moneybagg Yo, Yo Gotti', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'ayokay, Quinn XCII', 'Luke Combs', 'Jon B.', 'Lil Yachty, Ugly God', 'The Avett Brothers', 'Mint Condition', 'Quinn XCII', 'Gucci Mane, Migos, Lil Yachty', 'Thomas Rhett', 'The Avett Brothers', 'Yo Gotti', 'KYLE, Kehlani', 'Moneybagg Yo, YoungBoy Never Broke Again, Quavo', 'Jacquees, DeJ Loaf', 'Donell Jones', 'Shakey Graves', 'Moon Taxi', 'The Avett Brothers', 'Jazmine Sullivan, Bryson Tiller', 'New Edition', 'Mat Kearney, RAC', 'HoodRich Pablo Juan, Gucci Mane, 1017 Eskimo', 'Jhene Aiko', 'Moneybagg Yo, YoungBoy Never Broke Again']",Durham,North Carolina
[],Edmond,Oklahoma
"['Evander Griiim', 'Evander Griiim', 'Brooks & Dunn', 'George Strait', 'Rosie & The Originals', 'Alacranes Musical', 'Malo', 'Randy Rogers Band', 'Brenton Wood', 'Russ', 'Mc Magic', 'James & Bobby Purify', 'Russ', 'Brenton Wood', 'Ramon Ayala Y Sus Bravos Del Norte', 'NB Ridaz, Gemini', 'Alacranes Musical', 'Ritchie Valens', 'Russ', 'Lil Rob', 'Phora', 'Ariel Camacho y Los Plebes Del Rancho', 'NB Ridaz', 'Selena', 'Cuco', 'Cuco', 'Selena', 'Trippie Redd', 'Ariel Camacho y Los Plebes Del Rancho', 'Los Rieleros Del Norte', 'George Strait', 'Crecer German', 'Alta Consigna', 'T3R Elemento', 'Ulices Chaidez Y Sus Plebes', 'Khalid', 'Phora', 'Phora', 'Selena', 'Cuco', 'Banda Sinaloense MS de Sergio Lizárraga', 'Virlan Garcia', 'Trippie Redd', 'Virlan Garcia', 'George Strait', 'Virlan Garcia', 'South Park Mexican', 'Billy Currington', 'Banda Sinaloense MS de Sergio Lizárraga', 'Banda Sinaloense MS de Sergio Lizárraga', 'Alta Consigna', 'Christian Nodal', 'Chris Young', 'XXXTENTACION', 'Keith Urban', 'Khalid', 'Bryson Tiller', 'Logic', 'XXXTENTACION', 'Los Tigres Del Norte', 'Ozuna', 'Los Enanitos Verdes', 'Ulices Chaidez Y Sus Plebes', 'Khalid', 'Midland', 'Josh Abbott Band', 'Bad Bunny', 'El de La Guitarra', 'Deorro, DyCy, Adrian Delgado', 'Romeo Santos, Drake', 'South Park Mexican', 'Vicente Fernández', 'Los Plebes del Rancho de Ariel Camacho', 'Los Enanitos Verdes', 'Blake Shelton', 'Perdidos De Sinaloa', 'Ozuna', 'Tim McGraw', 'Alta Consigna', 'Drake', 'Drake', 'Ozuna', 'Bad Bunny, Bryant Myers', 'Jovanny Cadena Y Su Estilo Privado', 'South Park Mexican', 'Brad Paisley', 'Jeremih', 'Crecer German', 'Los Plebes del Rancho de Ariel Camacho', 'Vicente Fernández', '6LACK', 'Inner Wave', 'Ritchie Valens', 'Arcangel, Bad Bunny', 'Dwight Yoakam', 'Lady Antebellum', 'Drake', 'Incubus', 'Baby Bash, Frankie J', 'Brooks & Dunn']",El Paso,Texas
[],Ellenwood,Georgia
[],Fayetteville,North Carolina
[],Federal Way,Washington
[],Fontana,California
[],Fort Collins,Colorado
[],Fort Lauderdale,Florida
[],Fort Worth,Texas
[],Fremont,California
[],Fresno,California
[],Gainesville,Florida
[],Garden Grove,California
[],Garland,Texas
[],Gilbert,Arizona
[],Grand Prairie,Texas
[],Grand Rapids,Michigan
[],Greensboro,North Carolina
[],Greenville,South Carolina
[],Hayward,California
[],Hialeah,Florida
[],Hollywood,Florida
[],Honolulu,Hawaii
[],Houston,Texas
[],Humble,Texas
[],Huntington Beach,California
[],Hyattsville,Maryland
[],Independence,Missouri
[],Indianapolis,Indiana
[],Inglewood,California
[],Irvine,California
[],Irving,Texas
[],Jackson,Mississippi
[],Jackson,Mississippi
[],Jacksonville,Florida
[],Jersey City,New Jersey
[],Kansas City,Missouri
[],Katy,Texas
[],Kaw City,Oklahoma
[],Kent,Washington
[],Knoxville,Tennessee
[],La Puente,California
[],Lansing,Michigan
[],Laredo,Texas
